fName,date,name,title,nWordsReport,nWordsCalc,distinctWords
Indobit-A-NYT1984_1-500-341.txt,"march 16, 1984",Edward B. Haines Dies at 73,Edward B. Haines Dies at 73;Ex-Paterson News Publisher,163,193,111
Indobit-A-NYT1981 - Oct 1 - Dec 31-435.txt,"december 30, 1981",F.F. McNaughton Dies at 91,F.F. McNaughton Dies at 91; Illinois Newspaper Publisher,180,196,117
Indobit-A-NYT1982_1501-1630-79.txt,"december 22, 1982",Albert E. Thiele Is Dead at 90,Albert E. Thiele Is Dead at 90; Guggenheim Brothers Partner,143,150,83
Indobit-A-NYT1985 - Oct 1 - Dec 31-71.txt,"october 15, 1985",Paul B. Johnson Jr. Dies at 69,Paul B. Johnson Jr. Dies at 69,318,357,195
Indobit-A-NYT1983 - Jan 1 - March 31-395.txt,"march 19, 1983",OBITUARY,"OBITUARY; Robert F. Bradford, 80, Massachusetts Leader",108,139,81
Indobit-A-NYT1981 - Oct 1 - Dec 31-181.txt,"november 4, 1981",ARTHUR A. LEFF IS DEAD AT 46,ARTHUR A. LEFF IS DEAD AT 46; PROFESSOR AT YALE LAW SCHOOL,505,541,282
Indobit-A-NYT1984_1-500-173.txt,"february 9, 1984",Alfred Kidder 2d Dies at 72,Alfred Kidder 2d Dies at 72; Expert in Andean Archeology,182,211,114
Indobit-A-NYT1983 - Jan 1 - March 31-24.txt,"january 5, 1983",M,M'DONALD GILLESPIE,108,126,82
Indobit-A-NYT1983 - Jan 1 - March 31-331.txt,"march 7, 1983",Roy C. Olson Is Dead at 78,Roy C. Olson Is Dead at 78; Longtime Sands Point Mayor,132,161,89
Indobit-A-NYT1983 - July 1 - Sep 30-282.txt,"september 4, 1983",Ellie Lambetti Is Dead at 57,Ellie Lambetti Is Dead at 57; Greek Premier Hails Actress,136,160,103
Indobit-A-NYT1987 - Jan 1 - March 31-267.txt,"march 6, 1987",Alfred de Liagre Dead at 82,Alfred de Liagre Dead at 82; Stage Producer and Director,851,1020,474
Indobit-A-NYT1980_1-500-50.txt,"june 15, 1980",SAMUEL P. METZGER 3D,SAMUEL P. METZGER 3D,171,189,106
Indobit-A-NYT1982_1001-1500-422.txt,"november 23, 1982",ROY MARK HOFHEINZ IS DEAD AT 70,ROY MARK HOFHEINZ IS DEAD AT 70; CONCEIVED HOUSTON'S ASTRODOME,739,834,400
Indobit-A-NYT1980_1-500-183.txt,"july 17, 1980",JOSEPHINE POMERANCE DEAD AT 69,JOSEPHINE POMERANCE DEAD AT 69; A LEADER IN WORLD PEACE EFFORT,375,401,218
Indobit-A-NYT1985 - Oct 1 - Dec 31-328.txt,"december 12, 1985",Margaret Goldwater Dies at 76,Margaret Goldwater Dies at 76,222,247,149
Indobit-A-NYT1984_1-500-12.txt,"january 4, 1984",ALFRED A. LAMA IS DEAD AT 84,ALFRED A. LAMA IS DEAD AT 84; MITCHELL-LAMA LAW SPONSER,298,349,194
Indobit-A-NYT1981 - Jan 1 - March 31-286.txt,"march 1, 1981",J.C. JOHNSON DIES AT 84,J.C. JOHNSON DIES AT 84; JAZZ AND POP COMPOSER,173,210,127
Indobit-A-NYT1983 - Oct 1 - Dec 31-72.txt,"october 13, 1983",SPENCER HARRISON DEAD AT 66,SPENCER HARRISON DEAD AT 66,219,244,132
Indobit-A-NYT1986_1001-1500-279.txt,"july 9, 1986",Dillon ,"Dillon (Curly) Russell, A Be-Bop Bass Player",247,304,171
Indobit-A-NYT1983 - Jan 1 - March 31-267.txt,"february 20, 1983",LEOPOLD GODOWSKY 2D,"LEOPOLD GODOWSKY 2D, 82, SHARED IN INVENTING KODACHROME PROCESS",321,367,181
Indobit-A-NYT1987 - April 1 - June 30-327.txt,"june 10, 1987",Humphrey Davis Dead at 74,Humphrey Davis Dead at 74; Character Actor for 50 Years,193,224,133
Indobit-A-NYT1987 - April 1 - June 30-192.txt,"may 14, 1987",Khalilullah Khalili Dies at 79,Khalilullah Khalili Dies at 79; Afghan Poet and Ex-Official,216,249,141
Indobit-A-NYT1984_501-1000-427.txt,"august 4, 1984",REP. CARL D. PERKINS DIES AT 71,REP. CARL D. PERKINS DIES AT 71; LED THE FIGHT FOR SOCIAL PROGRAMS,968,1073,517
Indobit-A-NYT1986_1001-1500-201.txt,"june 19, 1986",Dean Reed Dies at 47,Dean Reed Dies at 47; U.S. Expatriate Singer,258,310,174
Indobit-A-NYT1982_501-1000-357.txt,"july 20, 1982",Dr. Jack L. Rubins Dies at 66,Dr. Jack L. Rubins Dies at 66; A Psychoanalyst and Teacher,171,167,95
Indobit-A-NYT1984_1-500-191.txt,"february 14, 1984",Earl F. Wearstler Dies at 59,Earl F. Wearstler Dies at 59; The President of Diebold Inc.,112,129,80
Indobit-A-NYT1983 - Oct 1 - Dec 31-30.txt,"october 6, 1983",Dr. Milton Silver Dead at 58,Dr. Milton Silver Dead at 58; Orthodontist and an Inventor,144,177,98
Indobit-A-NYT1983 - Jan 1 - March 31-162.txt,"january 29, 1983",FRANCIS REICHELDERFER DEAD AT 87,FRANCIS REICHELDERFER DEAD AT 87; LED WEATHER BUREAU FOR 25 YEARS,701,771,383
Indobit-A-NYT1986_1-500-407.txt,"april 7, 1986",James P. Bacon Dies at 46,James P. Bacon Dies at 46; Manager of San Diego's Zoo,141,174,104
Indobit-A-NYT1983 - July 1 - Sep 30-233.txt,"august 23, 1983",,,103,111,66
Indobit-A-NYT1986_1001-1500-153.txt,"june 6, 1986",Henry Nash Smith Dies at 79,Henry Nash Smith Dies at 79; Berkeley Mark Twain Scholar,182,213,109
Indobit-A-NYT1980_1-500-220.txt,"july 24, 1980",Ruth Andrus Dies at 94,Ruth Andrus Dies at 94; Expert on Child Welfare,189,199,104
Indobit-A-NYT1986_501-1000-360.txt,"november 15, 1986",Dr. George Bach Dies at 72,Dr. George Bach Dies at 72; Began Psychotherapy Group,180,210,104
Indobit-A-NYT1983 - Oct 1 - Dec 31-222.txt,"november 17, 1983",CHARLIE GRIMM IS DEAD AT 85,CHARLIE GRIMM IS DEAD AT 85; BASEBALL PLAYER AND MANAGER,474,577,311
Indobit-A-NYT1983 - April 1 - June 30-262.txt,"may 26, 1983",Bernice Judis Is Dead at 83,Bernice Judis Is Dead at 83; Headed Radio Station WNEW,171,182,121
Indobit-A-NYT1982_1-500-471.txt,"april 12, 1982",Lowell Edwards Dead at 84,Lowell Edwards Dead at 84; Co-developer of Heart Valve,170,176,111
Indobit-A-NYT1984_501-1000-330.txt,"july 13, 1984",Donald G. Herold Dead at 57,Donald G. Herold Dead at 57; RanBuffaloScienceMuseum,141,175,97
Indobit-A-NYT1984_1001-1500-36.txt,"september 3, 1984",HANS SONDHEIMER DIES AT 82,HANS SONDHEIMER DIES AT 82; CITY OPERA LIGHTING DESIGNER,451,502,247
Indobit-A-NYT1986_1501-1568-2.txt,"december 19, 1986",Martin Sokol Is Dead at 56,Martin Sokol Is Dead at 56; Director of Bel Canto Opera,190,220,120
Indobit-A-NYT1983 - July 1 - Sep 30-385.txt,"september 30, 1983",Bernard Lamotte Dead at 80,Bernard Lamotte Dead at 80; Muralist and Book Illustrator,112,129,93
Indobit-A-NYT1984_1-500-463.txt,"april 17, 1984",GEN. MARK CLARK DIES AT 87,GEN. MARK CLARK DIES AT 87; LAST OF WORLD WAR II CHIEFS Conqueror of Rome,1852,2088,878
Indobit-A-NYT1985 - Oct 1 - Dec 31-81.txt,"october 19, 1985",Florette Henri Is Dead at 77,Florette Henri Is Dead at 77; Historian of U.S. Racial Bias,161,196,118
Indobit-A-NYT1984_1-500-423.txt,"april 6, 1984",OLEG K. ANTONOV IS DEAD AT 78,OLEG K. ANTONOV IS DEAD AT 78; TOP DESIGNER OF SOVIET AIRPLANES,480,538,279
Indobit-A-NYT1986_1001-1500-491.txt,"august 23, 1986",CELAL BAYAR DIES AT AGE 104,CELAL BAYAR DIES AT AGE 104; A FATHER OF TURKISH REPUBLIC,416,477,237
Indobit-A-NYT1986_1-500-28.txt,"january 5, 1986",300 RECALL DOCTOR SLAIN AT HOSPITAL,300 RECALL DOCTOR SLAIN AT HOSPITAL,476,553,295
Indobit-A-NYT1984_1001-1500-442.txt,"december 5, 1984",Figure in Pennsylvania Crime Dies at 82 in His Bed at Home,Figure in Pennsylvania Crime Dies at 82 in His Bed at Home,109,126,88
Indobit-A-NYT1987 - April 1 - June 30-415.txt,"june 30, 1987",Elizabeth ,"Elizabeth (Libba) Cotten, 95, A Blues and Folk Songwriter",144,179,116
Indobit-A-NYT1980_1-500-45.txt,"june 14, 1980",Arthur E. Friedland Is Dead at 69,Arthur E. Friedland Is Dead at 69; A Lawyer Active in Jewish Affairs,156,160,98
Indobit-A-NYT1986_1001-1500-472.txt,"august 16, 1986",Joseph Bolton 3d,"Joseph Bolton 3d, 75, Officer Joe on WPIX",234,275,146
Indobit-A-NYT1982_501-1000-354.txt,"july 20, 1982",CHARLES E. BEARD DEAD AT 81,CHARLES E. BEARD DEAD AT 81; FORMER PRESIDENT OF BRANIFF,448,486,245
Indobit-A-NYT1982_1001-1500-213.txt,"october 9, 1982",,,203,231,124
Indobit-A-NYT1980_1-500-304.txt,"august 17, 1980",JAMES KERNEY JR. IS DEAD AT 69,JAMES KERNEY JR. IS DEAD AT 69;EX-PUBLISHER OF TRENTON TIMES,245,268,152
Indobit-A-NYT1986_1501-1568-5.txt,"december 19, 1986",James Fassett Is Dead at 82,James Fassett Is Dead at 82; Ex-CBS Radio Music Director,163,190,109
Indobit-A-NYT1985 - July 1 - Sep 30-82.txt,"july 18, 1985",Margo Is Dead at 68,Margo Is Dead at 68; Film and Stage Actress,297,354,195
Indobit-A-NYT1981 - Oct 1 - Dec 31-128.txt,"october 24, 1981",EDWARD CATON IS DEAD AT 81,EDWARD CATON IS DEAD AT 81; CHOREOGRAPHER AND TEACHER,384,406,215
Indobit-A-NYT1986_1001-1500-129.txt,"may 31, 1986",FRITZ POLLARD DEAD AT AGE 92,FRITZ POLLARD DEAD AT AGE 92; BLACK HEAD COACH IN N.F.L.,522,644,307
Indobit-A-NYT1981 - July 1 - Sep 30-290.txt,"september 1, 1981",Samuel Orr Dies at 91,Samuel Orr Dies at 91; Former Assemblyman,205,232,133
Indobit-A-NYT1980_501-904-380.txt,"december 30, 1980",JAMES KELLOGG 3d,"JAMES KELLOGG 3d, 65, ONCE HEADED PORT AUTHORITY",490,561,237
Indobit-A-NYT1983 - July 1 - Sep 30-153.txt,"august 6, 1983",James Jamerson Dies at 45,James Jamerson Dies at 45; Bassist Backed Detroit Stars,129,161,106
Indobit-A-NYT1983 - Jan 1 - March 31-61.txt,"january 11, 1983",Walter E. Cooke Is Dead at 72,Walter E. Cooke Is Dead at 72; Was Legislator From Brooklyn,163,197,105
Indobit-A-NYT1986_501-1000-287.txt,"october 31, 1986",Joseph Bell Dies at 64,Joseph Bell Dies at 64; Ex-Bronx Zoo Official,222,255,141
Indobit-A-NYT1987 - April 1 - June 30-374.txt,"june 20, 1987",Albert C. Wagner Dies at 76,Albert C. Wagner Dies at 76; Headed Jersey Prison System,191,217,115
Indobit-A-NYT1982_1001-1500-127.txt,"september 19, 1982",DAVID LIDMAN IS DEAD AT 77,DAVID LIDMAN IS DEAD AT 77; WAS TIMES'S MAKEUP EDITOR,515,568,283
Indobit-A-NYT1983 - Jan 1 - March 31-168.txt,"january 30, 1983",EMMA BARRETT IS DEAD AT 85,EMMA BARRETT IS DEAD AT 85; PRESERVATION HALL PIANO STAR,361,446,232
Indobit-A-NYT1985 - April 1 - June 30-305.txt,"june 18, 1985",PATRICK J. KELLEHER DIES AT 67,PATRICK J. KELLEHER DIES AT 67; AN ART HISTORIAN AND AUTHOR,326,377,200
Indobit-A-NYT1983 - April 1 - June 30-156.txt,"may 5, 1983",DR. MINNA R. FALK DIES AT 82,DR. MINNA R. FALK DIES AT 82; PROFESSOR OF HISTORY AT N.Y.U.,130,140,83
Indobit-A-NYT1984_1001-1500-383.txt,"november 23, 1984",MAXWELL H. GLUCK DIES AT 85,MAXWELL H. GLUCK DIES AT 85; BUSINESSMAN AND EX-ENVOY,574,645,334
Indobit-A-NYT1980_1-500-430.txt,"september 19, 1980",KATHERINE ANNE PORTER DIES AT 90,KATHERINE ANNE PORTER DIES AT 90; WON A PULITZER FOR SHORT STORIES,3238,2790,1206
Indobit-A-NYT1986_1001-1500-110.txt,"may 26, 1986",CHESTER BOWLES IS DEAD AT 85,CHESTER BOWLES IS DEAD AT 85; SERVED IN 4 ADMINISTRATIONS,2316,2603,1021
Indobit-A-NYT1985 - April 1 - June 30-213.txt,"may 23, 1985",TAPIO WIRKKALA IS DEAD 69,TAPIO WIRKKALA IS DEAD 69; INNOVATIVE FINNISH DESIGNER,586,663,340
Indobit-A-NYT1985 - July 1 - Sep 30-62.txt,"july 13, 1985",ARNOLD R. MILLER IS DEAD AT 62,ARNOLD R. MILLER IS DEAD AT 62; FORMER MINE WORKERS' PRESIDENT,708,815,388
Indobit-A-NYT1984_1-500-156.txt,"february 5, 1984",300 ATTEND SERVICE FOR THE SINGER BRICKTOP,300 ATTEND SERVICE FOR THE SINGER BRICKTOP,576,662,344
Indobit-A-NYT1986_501-1000-285.txt,"october 31, 1986",STANLEY LEBOWSKY HONORED BY 1,"STANLEY LEBOWSKY HONORED BY 1,000 AT MEMORIAL TRIBUTE",289,321,177
Indobit-A-NYT1987 - Jan 1 - March 31-363.txt,"march 29, 1987",MARTIN PROVENSEN DIES 70,MARTIN PROVENSEN DIES 70; ILLUSTRATED CHILDREN'S BOOKS,404,466,260
Indobit-A-NYT1986_1001-1500-17.txt,"april 30, 1986",RAUL PREBISCH IS DEAD AT 85,RAUL PREBISCH IS DEAD AT 85; A KEY 3D-WORLD ECONOMIST,671,703,338
Indobit-A-NYT1983 - Jan 1 - March 31-428.txt,"march 26, 1983",THOMAS S. GATES JR. DIES AT 76,THOMAS S. GATES JR. DIES AT 76; WAS DEFENSE AND NAVY SECRETARY,816,851,394
Indobit-A-NYT1982_1001-1500-349.txt,"november 8, 1982",Alexander Richter Dies at 78,"Alexander Richter Dies at 78; Music Educator in New; York",191,200,113
Indobit-A-NYT1983 - Jan 1 - March 31-394.txt,"march 19, 1983",OBITUARY,"OBITUARY; UMBERTO II, 78, KING OF ITALY AT REPUBLIC'S FOUNDING IN '46",622,714,356
Indobit-A-NYT1985 - July 1 - Sep 30-264.txt,"august 23, 1985",Maynard Walker Dies at 89,Maynard Walker Dies at 89; Art Dealer Almost 40 Years,154,183,108
Indobit-A-NYT1982_501-1000-162.txt,"june 1, 1982",LOUIS F. BISHOP 3D,LOUIS F. BISHOP 3D,138,140,86
Indobit-A-NYT1983 - Oct 1 - Dec 31-161.txt,"november 3, 1983",,,122,128,83
Indobit-A-NYT1986_1501-1568-16.txt,"december 24, 1986",MAURICE GROSSER DEAD AT 83,"MAURICE GROSSER DEAD AT 83; PAINTER, AUTHOR AND ART CRITIC",349,411,227
Indobit-A-NYT1985 - July 1 - Sep 30-228.txt,"august 15, 1985",J. WILLIARD MARRIOTT IS DEAD AT 84,J. WILLIARD MARRIOTT IS DEAD AT 84; BUILT HOTEL AND RESTAURANT CHAIN,1253,1439,644
Indobit-A-NYT1986_501-1000-115.txt,"september 19, 1986",REV,"REV, THURSTON N. DAVIS DIES; EDITED WEEKLY JESUIT JOURNAL",554,615,307
Indobit-A-NYT1985 - July 1 - Sep 30-277.txt,"august 26, 1985",Col. Leslie Shope Dies at 91,Col. Leslie Shope Dies at 91; Led Radio Free Europe Fund,193,225,127
Indobit-A-NYT1981 - July 1 - Sep 30-255.txt,"august 26, 1981",,,282,299,164
Indobit-A-NYT1981 - Jan 1 - March 31-249.txt,"february 22, 1981",Iowan Who Wanted Citizenship Dies at 94 After Achieving Goal,Iowan Who Wanted Citizenship Dies at 94 After Achieving Goal,154,166,104
Indobit-A-NYT1980_1-500-160.txt,"july 11, 1980",Galina Serebryakova Dies at 74,Galina Serebryakova Dies at 74; Soviet Writer and Camp Survivor,207,204,133
Indobit-A-NYT1981 - July 1 - Sep 30-252.txt,"august 23, 1981",GLAUBER ROCHA IS DEAD AT 42,GLAUBER ROCHA IS DEAD AT 42; INNOVATIVE BRAZILIAN DIRECTOR,638,689,327
Indobit-A-NYT1982_1-500-160.txt,"february 1, 1982",SAM ,"SAM (LIGHTNIN') HOPKINS, 69; BLUES SINGER AND GUITARIST",781,868,427
Indobit-A-NYT1981 - Jan 1 - March 31-58.txt,"january 10, 1981",Thomas A. Horey Is Dead at 45,Thomas A. Horey Is Dead at 45; Xerox Official Was Aiding State,163,170,106
Indobit-A-NYT1980_1-500-437.txt,"september 21, 1980",Charles F. Reilly Jr. Dies at 69,Charles F. Reilly Jr. Dies at 69; Was Newspaperman in Virginia,174,179,112
Indobit-A-NYT1983 - Oct 1 - Dec 31-164.txt,"november 4, 1983",DR. CLARA KAISER DIES AT 87,DR. CLARA KAISER DIES AT 87,240,266,140
Indobit-A-NYT1986_1-500-419.txt,"april 10, 1986",Javits,Javits's Will Filed for Probate,175,211,114
Indobit-A-NYT1984_1501-1563-40.txt,"december 29, 1984",Ben Zevin Dies at 88,Ben Zevin Dies at 88; Leader Of World Publishing Company,144,173,107
Indobit-A-NYT1981 - July 1 - Sep 30-406.txt,"september 25, 1981",DR. ALTON OCHSNER DIES AT 85,DR. ALTON OCHSNER DIES AT 85; CO-FOUNDER OF HEALTH CENTER,401,426,231
Indobit-A-NYT1985 - Jan 1 - March 31-134.txt,"january 28, 1985",Helen H. Burgess Dies at 88,Helen H. Burgess Dies at 88; Historic Preservation Leader,189,211,119
Indobit-A-NYT1982_501-1000-319.txt,"july 10, 1982",JOSEPH ,JOSEPH (JUMPING JOE) DUGAN; YANKEE INFIELDER IN THE 1920'S,190,226,128
Indobit-A-NYT1985 - July 1 - Sep 30-222.txt,"august 14, 1985",CARL M. LOEB JR. DEAD AT 81,CARL M. LOEB JR. DEAD AT 81; FOUNDER OF ANTICRIME GROUP,396,455,229
Indobit-A-NYT1983 - Oct 1 - Dec 31-172.txt,"november 6, 1983",JOSEPH A. MARTINO DIES AT 83,JOSEPH A. MARTINO DIES AT 83; EX-NATIONAL LEAD CHAIRMAN,401,433,228
Indobit-A-NYT1983 - Oct 1 - Dec 31-28.txt,"october 5, 1983",,,217,251,143
Indobit-A-NYT1981 - Oct 1 - Dec 31-277.txt,"november 26, 1981",CHARLES B. THORNTON DEAD AT 68,CHARLES B. THORNTON DEAD AT 68; WAS A LITTON INDUSTRIES FOUNDER,1019,1128,516
Indobit-A-NYT1986_501-1000-490.txt,"december 16, 1986",Catholic Priest Who Fought Forced Feeding Is Dead at 84,Catholic Priest Who Fought Forced Feeding Is Dead at 84,226,253,147
Indobit-A-NYT1986_501-1000-83.txt,"september 12, 1986",Tony Kraber Dead at Age 81,"Tony Kraber Dead at Age 81; An Actor, Singer and Director",195,232,130
Indobit-A-NYT1983 - Oct 1 - Dec 31-123.txt,"october 26, 1983",2-YEAR-OLD ON TETHER DIES,2-YEAR-OLD ON TETHER DIES,218,253,155
Indobit-A-NYT1982_1001-1500-135.txt,"september 21, 1982",Bernard Mitchell Dies at 48,Bernard Mitchell Dies at 48; Ex-President of Advent Corp.,182,193,116
Indobit-A-NYT1980_1-500-492.txt,"october 8, 1980",Erwin Singer Dead at 60,Erwin Singer Dead at 60; Leader in Psychotherapy,206,204,105
Indobit-A-NYT1980_501-904-219.txt,"november 28, 1980",Bernard W. Guenther Dies at 76,Bernard W. Guenther Dies at 76; Ex-Partner in Architectural Firm,152,161,96
Indobit-A-NYT1983 - Jan 1 - March 31-28.txt,"january 6, 1983",CAPT. GEORGE BOND 67,"CAPT. GEORGE BOND 67, DIES; PIONEER IN UNDERWATER LIVING",330,363,192
Indobit-A-NYT1985 - Jan 1 - March 31-191.txt,"february 14, 1985",Nick Colasanto Dead at 61,Nick Colasanto Dead at 61; Played Bartender in 'Cheers',106,124,83
Indobit-A-NYT1984_501-1000-388.txt,"july 26, 1984",CHARLES H. BROWER DIES AT 82,CHARLES H. BROWER DIES AT 82; EX-CHIEF OF B.B.D.O. AGENCY,436,512,263
Indobit-A-NYT1983 - April 1 - June 30-409.txt,"june 26, 1983",Dr. Louis Warren Dies at 98,Dr. Louis Warren Dies at 98; Ex-Head of Lincoln Museum,140,150,88
Indobit-A-NYT1984_1-500-451.txt,"april 12, 1984",SAMUEL G. ENGEL DEAD AT 70,SAMUEL G. ENGEL DEAD AT 70; LED SCREEN PRODUCERS GUILD,418,494,253
Indobit-A-NYT1984_1-500-305.txt,"march 8, 1984",,,195,214,116
Indobit-A-NYT1987 - April 1 - June 30-60.txt,"april 14, 1987",Wayne Chapman Dies at 54,"Wayne Chapman Dies at 54; Cravath, Swaine Law Partner",185,233,136
Indobit-A-NYT1982_501-1000-85.txt,"may 8, 1982",Walter S. Baird Is Dead at 73,Walter S. Baird Is Dead at 73; Headed Instrument Company,158,157,101
Indobit-A-NYT1987 - April 1 - June 30-126.txt,"april 29, 1987","Correction Appended XAVIER FOURCADE DEAD AT 60","Correction Appended XAVIER FOURCADE DEAD AT 60; DEALER IN CONTEMPORARY ART",374,433,234
Indobit-A-NYT1981 - Oct 1 - Dec 31-398.txt,"december 22, 1981",SELMA FRAIBERG DIES AT 63,SELMA FRAIBERG DIES AT 63; AN AUTHORITY ON EALRY CHILDHOOD,331,344,184
Indobit-A-NYT1985 - July 1 - Sep 30-401.txt,"september 21, 1985",PAUL A. JOHNSTON DIES AT 69,PAUL A. JOHNSTON DIES AT 69; FOUNDER OF TEXTILE COMPANY,145,165,94
Indobit-A-NYT1986_1-500-32.txt,"january 6, 1986",CHRISTOPHER ISHERWOOD IS DEAD AT 81,CHRISTOPHER ISHERWOOD IS DEAD AT 81,1352,1612,668
Indobit-A-NYT1983 - April 1 - June 30-417.txt,"june 30, 1983",William W. Caudill Dies at 69,William W. Caudill Dies at 69; Houston Architect and Author,110,120,66
Indobit-A-NYT1987 - Jan 1 - March 31-224.txt,"february 25, 1987",GEORGE VINYARD DIES AT 66,GEORGE VINYARD DIES AT 66; A PHYSICIST AND RESEARCHER,136,161,92
Indobit-A-NYT1984_501-1000-108.txt,"may 19, 1984",Max Geltman Is Dead at 78,Max Geltman Is Dead at 78; A Stage Manager and Writer,141,163,95
Indobit-A-NYT1983 - Oct 1 - Dec 31-264.txt,"november 26, 1983",BILLY BALDWIN IS DEAD AT 80,BILLY BALDWIN IS DEAD AT 80; DEAN OF INTERIOR DECORATORS,948,1137,552
Indobit-A-NYT1981 - April 1 - June 30-116.txt,"april 22, 1981",Nancy B. Skallerup Is Dead at 56,Nancy B. Skallerup Is Dead at 56; Was Longtime Y.W.C.A. Official,182,198,106
Indobit-A-NYT1982_501-1000-373.txt,"july 23, 1982",O,"O'NEIL FORD, TEXAS ARCHITECT EMPHASIZED A REGIONAL STYLE",554,566,289
Indobit-A-NYT1984_1-500-171.txt,"february 9, 1984",Lord Byers Dies at 68,Lord Byers Dies at 68: A Liberal Party Leader,235,274,146
Indobit-A-NYT1981 - April 1 - June 30-17.txt,"april 3, 1981",Lee Morgan Gammill Dies at 81,Lee Morgan Gammill Dies at 81; Former New York Life Executive,117,128,80
Indobit-A-NYT1985 - April 1 - June 30-244.txt,"june 1, 1985",Henry ,Henry (Billy) Roland Is Dead; Big Band Pianist Was 71,171,214,132
Indobit-A-NYT1980_501-904-245.txt,"december 2, 1980",THOMAS O. WAAGE IS DEAD AT 68,"THOMAS O. WAAGE IS DEAD AT 68; A BANKER, TEACHER AND JOURNALIST",369,407,212
Indobit-A-NYT1982_501-1000-202.txt,"june 10, 1982",JOHN B. HARTNETT DEAD AT 79,JOHN B. HARTNETT DEAD AT 79; EX-CHAIRMAN OF XEROX CORP.,458,510,261
Indobit-A-NYT1983 - July 1 - Sep 30-121.txt,"july 30, 1983",LUIS BUNUEL DIES AT 83,LUIS BUNUEL DIES AT 83; FILM MAKER FOR 50 YEARS,1590,1744,824
Indobit-A-NYT1983 - April 1 - June 30-380.txt,"june 19, 1983",Alexander Donat Dies at 78,Alexander Donat Dies at 78; Published Holocaust Books,187,206,121
Indobit-A-NYT1986_501-1000-255.txt,"october 24, 1986",Savior of the Cable Cars Dies In San Francisco at Age of 90,Savior of the Cable Cars Dies In San Francisco at Age of 90,199,217,143
Indobit-A-NYT1986_501-1000-387.txt,"november 22, 1986",Man,"Man, Trapped by His Books In July Quake, Is Dead at 87",132,174,112
Indobit-A-NYT1985 - Jan 1 - March 31-339.txt,"march 19, 1985",Annette Hanshaw Dies at 74,Annette Hanshaw Dies at 74; Singer in 1920's and 1930's,220,266,159
Indobit-A-NYT1983 - Jan 1 - March 31-238.txt,"february 15, 1983",Eugene Reilly 3d Dead at 58,Eugene Reilly 3d Dead at 58; Founded Marketing Concern,122,149,81
Indobit-A-NYT1985 - July 1 - Sep 30-369.txt,"september 13, 1985",FREDERICK SAMUEL DIES AT 61,FREDERICK SAMUEL DIES AT 61; 3-TERM HARLEM COUNCILMAN,597,654,341
Indobit-A-NYT1981 - Jan 1 - March 31-246.txt,"february 21, 1981",Dr. Leonard Bliss Job Dies at 90,Dr. Leonard Bliss Job Dies at 90; Was President of Ithaca College,123,125,79
Indobit-A-NYT1983 - Oct 1 - Dec 31-249.txt,"november 24, 1983",A,A,154,175,99
Indobit-A-NYT1982_1001-1500-34.txt,"august 28, 1982",Edward Lindaman Dies at 62,Edward Lindaman Dies at 62; Ex-Head of Whitworth College,159,177,106
Indobit-A-NYT1983 - Oct 1 - Dec 31-234.txt,"november 20, 1983",J. LOUIS REYNOLDS DIES AT 73,J. LOUIS REYNOLDS DIES AT 73; ALUMINUM COMPANY OFFICIAL,354,394,189
Indobit-A-NYT1981 - Oct 1 - Dec 31-113.txt,"october 21, 1981",Mattie Talmadge Dies at 100,Mattie Talmadge Dies at 100; Widow of a Georgia Governor,134,138,84
Indobit-A-NYT1980_1-500-300.txt,"august 15, 1980",Frances Ruml Jordan Dies at 81,Frances Ruml Jordan Dies at 81; Dean at Radcliffe From 1936-40,176,191,110
Indobit-A-NYT1982_501-1000-249.txt,"june 22, 1982",Marjorie Bennett Dead at 87,Marjorie Bennett Dead at 87; Acted in Chaplin's 'Limelight',135,143,93
Indobit-A-NYT1980_1-500-214.txt,"july 23, 1980",Sidney R. Packard Is Dead at 86,Sidney R. Packard Is Dead at 86; Retired Smith History Professor,186,210,118
Indobit-A-NYT1984_501-1000-192.txt,"june 9, 1984",Beacher,Beacher,155,170,103
Indobit-A-NYT1985 - July 1 - Sep 30-26.txt,"july 6, 1985",Irvin Ehrenpreis Dies at 65,Irvin Ehrenpreis Dies at 65; Authority on Jonathan Swift,157,182,103
Indobit-A-NYT1981 - Jan 1 - March 31-220.txt,"february 16, 1981",10-YEAR-OLD BOY DIES AFTER A LIFELONG FIGHT AGAINST RARE DISEASE,10-YEAR-OLD BOY DIES AFTER A LIFELONG FIGHT AGAINST RARE DISEASE,396,455,245
